,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
51673,51673,15815645,Calabrese,632,France,Male,33.0,9,175575.95,1,1.0,1.0,71830.1,0
65295,65295,15664808,Nicoll,790,Spain,Male,37.0,3,0.0,3,1.0,0.0,98897.32,0
13271,13271,15576644,Cremonesi,587,France,Female,40.0,8,116431.45,2,0.0,0.0,99505.75,0
101812,101812,15583353,Obiuto,793,France,Male,38.0,5,0.0,1,1.0,1.0,28045.77,0
47103,47103,15751491,Hs?,443,France,Male,36.0,3,0.0,2,1.0,1.0,42840.18,0
97977,97977,15607133,Shih,717,France,Male,42.0,1,110864.38,1,1.0,1.0,124532.9,0
16329,16329,15807900,Toscani,699,Spain,Female,29.0,7,141784.02,1,1.0,0.0,75884.65,0
56215,56215,15694296,Chineze,631,France,Male,29.0,9,112392.45,2,0.0,1.0,24472.23,0
133855,133855,15738954,Sal,516,Spain,Male,38.0,7,0.0,2,1.0,0.0,101485.72,0
145112,145112,15641413,Ts'ui,579,Germany,Female,52.0,5,116927.09,1,1.0,0.0,187800.18,1
104919,104919,15783501,Ijendu,573,France,Male,28.0,2,0.0,2,1.0,1.0,62810.89,0
87967,87967,15737385,Walker,591,Germany,Female,38.0,8,103517.87,2,0.0,0.0,160526.36,0
29370,29370,15791501,Sheppard,629,Germany,Male,35.0,4,121309.17,1,0.0,1.0,28750.67,0
24150,24150,15701439,Fanucci,639,Spain,Male,34.0,5,0.0,2,0.0,1.0,28269.86,0
145917,145917,15692599,Pirozzi,743,France,Male,23.0,5,0.0,1,1.0,1.0,167984.61,0
124746,124746,15576077,Kelly,610,Spain,Female,27.0,9,159561.93,1,1.0,1.0,103381.47,0
144664,144664,15806837,Udinesi,608,Germany,Male,37.0,2,152303.8,1,1.0,0.0,92624.92,0
8780,8780,15809302,Fanucci,756,Spain,Female,51.0,5,0.0,2,1.0,1.0,111241.37,0
33932,33932,15686880,Ozioma,592,France,Male,39.0,2,81025.3,1,1.0,0.0,138780.89,0
91826,91826,15641688,Maconochie,718,Spain,Male,38.0,6,0.0,2,0.0,0.0,64722.61,0
134355,134355,15643908,Toscani,597,France,Female,45.0,2,0.0,2,1.0,0.0,58854.88,0
111391,111391,15766185,She,850,Germany,Male,31.0,7,146587.3,1,1.0,1.0,89874.82,0
45360,45360,15601410,T'ien,619,Spain,Male,28.0,1,0.0,2,0.0,1.0,167973.63,0
138176,138176,15641091,Chien,535,Germany,Male,44.0,5,152685.4,1,0.0,1.0,99828.45,0
75408,75408,15658716,McIntyre,679,France,Male,39.0,7,0.0,2,1.0,1.0,183572.39,0
58188,58188,15568878,Hs?,747,Germany,Male,34.0,7,101191.8,2,0.0,1.0,168894.93,0
154244,154244,15583392,T'ien,613,France,Female,28.0,5,0.0,1,1.0,1.0,82393.08,0
22329,22329,15756625,Crawford,634,France,Female,41.0,1,0.0,2,1.0,0.0,139844.04,0
37624,37624,15781272,K'ung,670,France,Female,33.0,6,0.0,2,1.0,1.0,126131.9,0
21276,21276,15794491,Ts'ui,769,France,Male,41.0,10,123938.6,1,1.0,1.0,172474.01,0
72906,72906,15702145,Edments,705,France,Male,61.0,10,68423.89,1,1.0,0.0,64872.33,1
73414,73414,15643903,Chuang,678,France,Male,38.0,1,111836.53,1,1.0,0.0,155853.82,0
68647,68647,15773090,Onyekachukwu,596,France,Male,40.0,6,142274.01,1,1.0,1.0,131409.41,0
144328,144328,15705739,Ts'ui,644,France,Male,41.0,0,0.0,2,1.0,0.0,163516.16,0
141076,141076,15637829,Sharpe,673,France,Female,49.0,1,0.0,2,0.0,1.0,141453.62,0
67141,67141,15762799,Alexander,720,Germany,Male,23.0,3,187861.18,2,1.0,0.0,104120.17,0
22511,22511,15724663,Trevisani,562,France,Female,40.0,3,164971.05,1,0.0,1.0,79580.13,0
113257,113257,15743818,Stevens,569,France,Male,39.0,9,142475.87,1,0.0,1.0,180932.46,0
160125,160125,15791871,Tsou,725,France,Female,62.0,2,0.0,2,1.0,1.0,176713.38,0
118436,118436,15715638,Ch'ang,639,Germany,Male,77.0,3,27517.15,2,0.0,1.0,2746.41,0
141228,141228,15812607,Baddeley,619,Spain,Female,51.0,9,0.0,1,1.0,0.0,5907.11,1
53198,53198,15775124,Ch'eng,592,Spain,Male,37.0,5,80612.49,1,0.0,0.0,147530.06,0
101475,101475,15786680,Bianchi,681,Spain,Male,37.0,5,0.0,2,1.0,0.0,21928.81,0
37978,37978,15750879,Shen,681,Germany,Male,31.0,8,154846.24,2,0.0,1.0,65731.53,0
36768,36768,15795865,Zikoranachidimma,746,France,Female,37.0,4,0.0,1,0.0,1.0,115286.14,1
75575,75575,15743076,Olisanugo,646,France,Male,40.0,6,108862.76,1,1.0,0.0,173365.89,1
99175,99175,15751180,Tuan,738,Spain,Male,40.0,4,0.0,1,1.0,0.0,176712.59,0
71221,71221,15609823,Frolov,829,Spain,Male,37.0,7,0.0,2,1.0,1.0,140167.33,0
139033,139033,15756071,Pirozzi,711,France,Male,37.0,4,0.0,2,1.0,0.0,96832.82,0
34614,34614,15660144,Bruno,695,Germany,Male,32.0,0,138992.48,1,0.0,0.0,74028.36,0
49329,49329,15742834,Liao,640,France,Male,35.0,1,0.0,2,1.0,1.0,10908.33,0
131125,131125,15798834,Yefremov,699,France,Male,28.0,7,0.0,1,1.0,0.0,76264.27,1
82862,82862,15665521,McWilliam,551,France,Male,29.0,4,0.0,2,1.0,0.0,162516.33,0
32485,32485,15697480,Menkens,731,France,Male,30.0,7,0.0,1,0.0,0.0,143086.09,0
8889,8889,15761024,Mancini,710,Spain,Male,53.0,5,117140.57,2,0.0,1.0,123784.22,0
150412,150412,15566292,Okwuadigbo,574,Spain,Female,36.0,1,0.0,2,0.0,0.0,71709.12,0
151258,151258,15599410,Stanley,758,Spain,Male,21.0,3,0.0,2,1.0,1.0,168219.75,0
31745,31745,15642579,Chang,731,Spain,Male,37.0,5,128932.4,2,1.0,0.0,180712.52,0
136119,136119,15613787,Chidubem,802,Spain,Male,35.0,8,116322.27,1,1.0,1.0,134626.3,0
103291,103291,15726774,Tien,667,Germany,Male,43.0,5,132760.4,1,1.0,1.0,121061.42,0
162570,162570,15639590,Nwabugwu,663,France,Female,52.0,9,166547.6,1,1.0,0.0,112349.48,1
66334,66334,15656471,Trevisan,687,Spain,Female,37.0,3,0.0,2,1.0,0.0,138526.96,0
58617,58617,15771668,Pinto,581,Germany,Female,49.0,7,120599.21,1,1.0,0.0,183594.38,1
36989,36989,15758171,Tien,677,France,Male,31.0,4,0.0,1,1.0,1.0,55763.66,0
29334,29334,15802467,Tien,585,France,Male,23.0,1,0.0,1,0.0,1.0,120511.63,0
55231,55231,15690021,Hsing,633,Spain,Female,29.0,3,99786.07,1,1.0,0.0,50906.65,0
23316,23316,15667938,Bellucci,622,Spain,Female,33.0,4,0.0,2,1.0,0.0,55313.44,0
103427,103427,15718852,Uren,794,France,Male,45.0,10,96951.21,2,1.0,1.0,71776.76,0
138029,138029,15570182,Pinto,652,France,Female,32.0,6,0.0,2,0.0,1.0,168822.01,0
124995,124995,15796790,Ives,774,Spain,Male,34.0,8,0.0,2,1.0,1.0,124592.84,0
40345,40345,15686909,Lo Duca,497,France,Male,23.0,7,148507.64,1,1.0,0.0,676.06,1
97033,97033,15702939,Maclean,715,Germany,Male,41.0,6,113463.76,2,0.0,1.0,132436.22,0
34445,34445,15701160,Yobachi,752,France,Female,34.0,4,106877.43,1,1.0,1.0,58905.49,0
8939,8939,15575417,Lucciano,705,France,Female,37.0,9,0.0,2,0.0,1.0,67622.36,0
32592,32592,15691883,Tseng,639,Spain,Male,32.0,7,0.0,2,1.0,0.0,123875.49,0
120265,120265,15693199,Yeh,680,Spain,Male,60.0,2,0.0,1,1.0,0.0,169415.54,1
20164,20164,15568240,Onwumelu,619,Spain,Male,39.0,8,0.0,2,1.0,1.0,101168.9,0
18941,18941,15788068,Onwuamaegbu,651,Germany,Female,44.0,1,128131.73,1,0.0,0.0,101382.86,1
5151,5151,15690134,Hsia,721,Spain,Female,34.0,9,0.0,2,1.0,1.0,153776.15,0
64374,64374,15782608,Huang,743,France,Male,43.0,8,0.0,2,0.0,1.0,113079.19,0
114721,114721,15693904,Ch'eng,558,Germany,Female,45.0,1,132741.1,2,1.0,0.0,138871.12,1
111105,111105,15814675,Chien,535,Germany,Female,59.0,8,128264.03,1,0.0,1.0,61792.76,0
130612,130612,15650454,Tran,786,Spain,Male,33.0,8,68639.57,1,1.0,0.0,64945.57,0
39103,39103,15658889,Okechukwu,635,France,Male,27.0,3,0.0,1,1.0,1.0,166577.48,0
85646,85646,15605945,Tipton,529,France,Male,24.0,0,104947.72,1,1.0,0.0,62347.71,0
144500,144500,15772781,Cremonesi,683,France,Male,37.0,5,95858.37,1,0.0,1.0,84300.4,0
136110,136110,15673591,Maclean,623,France,Male,52.0,8,0.0,1,1.0,1.0,182612.38,1
107352,107352,15808582,Fu,665,Spain,Male,32.0,8,0.0,1,1.0,0.0,161848.03,0
155437,155437,15796650,Maclean,814,Spain,Female,37.0,5,0.0,1,0.0,0.0,141210.19,0
3574,3574,15642882,Maclean,633,France,Female,45.0,8,0.0,1,0.0,0.0,72846.58,1
69761,69761,15801376,Ts'ui,703,France,Female,39.0,9,0.0,1,1.0,0.0,52311.85,0
122353,122353,15671789,Woods,616,France,Male,71.0,3,0.0,2,1.0,1.0,94433.08,0
106724,106724,15638806,Mancini,660,France,Male,32.0,10,0.0,2,0.0,0.0,88830.15,0
43347,43347,15721779,Arnold,826,Spain,Male,24.0,5,146466.46,2,0.0,0.0,180934.67,0
17045,17045,15774127,Ts'ui,745,France,Female,33.0,7,102085.72,1,1.0,1.0,119782.2,1
102903,102903,15603565,Oster,592,France,Male,33.0,5,0.0,1,1.0,1.0,167557.12,0
141963,141963,15672692,Palerma,635,Spain,Male,31.0,6,0.0,2,1.0,1.0,54724.03,0
70089,70089,15627162,Blesing,695,Germany,Male,27.0,6,125552.96,2,1.0,0.0,105291.26,1
107553,107553,15616454,Yefimova,575,France,Female,31.0,4,99546.25,1,1.0,0.0,127875.1,0
149009,149009,15665579,Cartwright,597,France,Female,28.0,0,142705.95,1,1.0,0.0,127233.39,1
142373,142373,15578462,Hsueh,651,Spain,Female,43.0,5,80764.03,1,1.0,1.0,137739.45,0
8329,8329,15637954,Lewis,637,Germany,Female,35.0,9,155470.55,2,1.0,1.0,103557.85,0
163627,163627,15707479,Fan,850,Spain,Male,40.0,7,128065.12,2,0.0,0.0,121537.91,0
112512,112512,15792226,Lo Duca,683,France,Male,52.0,2,0.0,2,1.0,1.0,161451.01,0
150450,150450,15580147,Onwuamaeze,501,France,Female,46.0,2,0.0,1,0.0,0.0,162668.63,1
94499,94499,15670172,Yermakova,586,France,Male,36.0,6,131038.47,1,0.0,0.0,86701.4,0
151635,151635,15672945,Pirozzi,850,France,Male,53.0,8,111835.94,1,1.0,1.0,163570.25,0
126946,126946,15683553,Ts'ai,574,Spain,Male,45.0,8,0.0,2,1.0,1.0,57850.1,0
130113,130113,15685536,Kendall,753,Spain,Male,43.0,4,115915.53,1,1.0,0.0,125424.42,0
49097,49097,15692463,She,714,Spain,Male,25.0,5,0.0,2,0.0,1.0,193040.32,0
148234,148234,15759741,Knepper,591,Germany,Female,34.0,4,150635.3,1,1.0,1.0,72274.84,1
104005,104005,15691785,Zaitsev,695,France,Female,41.0,8,0.0,1,1.0,1.0,158845.49,1
40937,40937,15733883,Chidozie,681,France,Male,41.0,4,123873.19,1,1.0,1.0,113557.28,0
116570,116570,15612071,Ts'ai,577,Germany,Female,34.0,7,137936.94,1,1.0,1.0,178822.32,0
99488,99488,15813192,Chukwuemeka,494,France,Male,25.0,8,0.0,1,0.0,1.0,109988.09,1
133275,133275,15676521,Y?an,695,France,Female,31.0,8,0.0,2,0.0,1.0,191074.11,0
6398,6398,15648747,Ozioma,586,France,Female,44.0,1,113599.74,1,1.0,0.0,175518.31,0
47724,47724,15657747,Zito,611,France,Female,43.0,8,0.0,2,1.0,1.0,179291.85,0
125847,125847,15600739,Galkin,596,Spain,Female,35.0,0,0.0,1,1.0,0.0,119899.52,0
60509,60509,15784852,Hsing,644,Germany,Male,35.0,6,93955.51,1,1.0,1.0,147055.87,0
104190,104190,15624388,Nwankwo,735,France,Female,42.0,1,0.0,1,0.0,1.0,136540.09,1
120767,120767,15718893,T'ien,648,Germany,Male,46.0,8,116968.91,1,1.0,0.0,129936.53,0
78363,78363,15671930,L?,763,France,Male,33.0,9,105770.78,1,1.0,0.0,161677.15,0
6639,6639,15787204,Obielumani,520,Germany,Male,38.0,6,119839.69,1,1.0,1.0,132468.76,0
126733,126733,15587297,Ruiz,507,France,Male,31.0,7,0.0,2,1.0,1.0,85411.01,0
8928,8928,15626628,Tretiakova,631,France,Female,31.0,2,88161.85,2,1.0,0.0,127630.88,0
78796,78796,15679983,H?,652,Spain,Male,31.0,2,118468.67,1,1.0,0.0,52332.85,0
61570,61570,15778155,Maclean,731,Spain,Male,39.0,4,0.0,2,1.0,1.0,157567.37,0
109912,109912,15756535,Teng,559,France,Male,43.0,5,0.0,2,1.0,0.0,102925.14,0
115689,115689,15712338,Milani,577,France,Male,30.0,9,0.0,2,1.0,1.0,137924.43,0
31325,31325,15617168,Nnaife,670,France,Female,40.0,6,105663.56,1,1.0,1.0,46721.52,0
62502,62502,15670753,Hao,762,France,Male,33.0,5,123544.4,1,1.0,0.0,162916.33,0
34143,34143,15654700,P'eng,714,Spain,Male,40.0,6,0.0,2,0.0,1.0,149963.37,0
7588,7588,15798943,Alexander,607,Spain,Male,39.0,10,0.0,2,0.0,0.0,132741.13,0
85093,85093,15704586,Yudin,732,France,Male,37.0,9,0.0,2,1.0,1.0,103501.72,0
147528,147528,15773776,Ho,655,France,Female,38.0,6,0.0,1,1.0,0.0,188639.28,0
143334,143334,15796957,Mazzanti,681,France,Male,36.0,7,131283.11,1,0.0,0.0,116495.55,0
121847,121847,15753362,Nwokeocha,846,France,Male,44.0,2,148061.89,1,1.0,1.0,165561.9,0
152150,152150,15660735,T'ang,627,Spain,Female,40.0,6,0.0,2,1.0,0.0,188377.21,0
140375,140375,15735358,Dowse,574,Spain,Male,46.0,4,0.0,1,1.0,1.0,62375.1,0
23551,23551,15655574,Lucchesi,850,France,Female,40.0,9,0.0,1,1.0,0.0,27345.17,1
139371,139371,15781802,Mancini,565,Germany,Female,52.0,1,106947.26,1,1.0,0.0,131736.31,1
99401,99401,15795537,Macfarlan,516,France,Female,32.0,9,0.0,1,1.0,1.0,1375.41,0
84375,84375,15629299,Yang,699,Germany,Female,35.0,2,106074.89,1,1.0,1.0,23548.45,0
2145,2145,15775238,Smith,619,Spain,Male,37.0,10,75801.74,2,0.0,1.0,146411.2,0
37186,37186,15772423,Napolitano,673,Germany,Male,47.0,8,107884.81,1,0.0,0.0,163563.07,1
34081,34081,15577398,Ch'in,526,Germany,Female,45.0,6,113657.83,1,1.0,0.0,86733.61,1
847,847,15796958,Ch'ien,614,Germany,Female,41.0,5,127763.24,1,1.0,0.0,57929.9,1
16882,16882,15796959,Ch'ien,611,France,Female,42.0,8,154870.31,1,1.0,0.0,119348.56,1
42006,42006,15697034,Norris,625,France,Male,28.0,2,0.0,2,0.0,1.0,99818.31,0
163335,163335,15793901,Ugochukwutubelum,584,Germany,Female,35.0,3,119278.44,2,1.0,1.0,152499.8,0
133038,133038,15803682,Walker,648,France,Male,41.0,9,0.0,2,1.0,0.0,147822.86,0
116582,116582,15628298,Holt,665,Spain,Male,36.0,2,133964.3,1,1.0,1.0,177378.66,0
51049,51049,15774737,Onyemauchechukwu,516,France,Male,38.0,9,0.0,2,1.0,0.0,187985.98,0
52084,52084,15739357,Bischof,582,France,Male,35.0,1,0.0,2,1.0,0.0,84491.02,0
153887,153887,15748327,Oguejiofor,704,France,Male,20.0,9,0.0,2,0.0,0.0,4888.91,0
95506,95506,15731519,Harker,523,France,Female,31.0,8,0.0,1,1.0,0.0,28407.4,0
99813,99813,15738088,Lai,850,France,Male,30.0,10,0.0,3,0.0,1.0,50390.98,0
28216,28216,15780989,Pirozzi,559,Germany,Female,41.0,7,121702.73,2,1.0,1.0,101433.76,0
65450,65450,15726058,Ts'ui,715,Spain,Male,41.0,9,0.0,2,1.0,1.0,199661.5,0
45305,45305,15572174,K'ung,825,France,Male,29.0,1,148874.01,1,1.0,1.0,71192.82,0
27964,27964,15635459,Shih,667,Germany,Male,30.0,3,106116.5,3,0.0,1.0,3674.71,1
160920,160920,15642336,She,552,Spain,Male,34.0,5,117593.48,1,1.0,0.0,114709.13,0
154740,154740,15785818,Onyemere,590,France,Female,27.0,9,0.0,2,1.0,1.0,175750.53,0
115809,115809,15635964,Chia,662,France,Male,43.0,3,102575.19,2,1.0,0.0,56850.88,0
114089,114089,15655952,Zito,755,France,Male,47.0,7,127211.45,1,0.0,0.0,188492.82,0
53478,53478,15671390,Chibueze,595,France,Male,41.0,2,0.0,2,1.0,1.0,44965.92,0
44715,44715,15661267,P'eng,641,Germany,Female,45.0,6,126061.51,2,0.0,1.0,158742.07,0
51706,51706,15809137,Sagese,453,France,Male,29.0,6,0.0,1,0.0,0.0,198376.02,0
22059,22059,15757310,Walker,707,Germany,Male,43.0,10,91938.31,2,0.0,0.0,166650.9,0
81916,81916,15691387,Hs?eh,676,France,Male,35.0,4,0.0,2,1.0,0.0,91957.25,0
63643,63643,15696852,Mazzanti,685,France,Male,31.0,3,0.0,2,1.0,0.0,88592.8,0
4700,4700,15798053,Zikoranachidimma,632,Germany,Male,29.0,6,103960.04,1,0.0,0.0,145549.48,0
32954,32954,15674851,Onyekaozulu,707,Spain,Male,31.0,9,0.0,2,1.0,1.0,142547.29,0
136181,136181,15782219,P'eng,744,France,Female,39.0,5,0.0,2,1.0,1.0,51454.06,0
56705,56705,15761141,Palerma,667,France,Female,71.0,6,0.0,1,1.0,1.0,129984.2,1
7037,7037,15645095,Folliero,635,France,Male,34.0,4,131355.76,1,1.0,0.0,172448.92,0
144900,144900,15625759,Rowley,686,Spain,Male,33.0,2,0.0,3,1.0,0.0,151869.35,1
148369,148369,15721921,Cattaneo,683,Germany,Male,48.0,4,132193.94,1,0.0,1.0,96546.55,0
41272,41272,15735687,Kao,628,France,Female,35.0,5,0.0,2,1.0,1.0,91830.27,0
156005,156005,15687372,Ch'ang,547,Germany,Male,49.0,10,121537.71,1,1.0,1.0,46521.45,0
33911,33911,15783589,Chidozie,638,Spain,Male,62.0,0,0.0,2,0.0,1.0,53420.53,0
32037,32037,15727499,Nwabugwu,598,France,Male,33.0,7,0.0,2,1.0,0.0,171672.6,0
94320,94320,15762332,Ulyanova,568,Spain,Female,31.0,1,0.0,2,1.0,0.0,61796.64,0
77105,77105,15710456,Fomin,834,France,Female,42.0,3,0.0,1,1.0,0.0,85523.24,0
92822,92822,15789974,T'ao,637,Germany,Male,37.0,3,119182.73,1,0.0,0.0,121239.65,0
57514,57514,15791877,Pagnotto,685,Germany,Female,45.0,6,83522.79,1,0.0,0.0,56850.98,1
136831,136831,15606855,Lucciano,707,Spain,Female,30.0,2,0.0,2,1.0,1.0,107839.03,0
45344,45344,15624641,Kharlamova,607,Spain,Female,43.0,9,0.0,1,1.0,0.0,199290.68,1
28731,28731,15772601,Nwankwo,705,France,Female,36.0,1,0.0,1,1.0,1.0,87985.2,0
130039,130039,15571281,Uchenna,667,France,Male,41.0,9,0.0,2,1.0,1.0,62762.25,0
99020,99020,15771698,Farrar,729,France,Female,33.0,5,63663.29,1,1.0,0.0,137511.35,0
341,341,15694381,Onyekachi,674,France,Male,37.0,3,132767.67,1,1.0,1.0,121765.9,0
116581,116581,15711789,Calabrese,682,France,Male,28.0,5,82696.88,1,1.0,1.0,153882.31,0
10963,10963,15583857,Macleod,597,Germany,Male,33.0,7,134571.3,1,1.0,0.0,127977.66,0
7839,7839,15612776,Ho,595,Spain,Female,32.0,10,0.0,2,1.0,1.0,134794.02,0
58022,58022,15738088,Ch'eng,785,France,Female,46.0,8,0.0,1,0.0,1.0,9241.83,1
41975,41975,15814465,Ch'in,571,France,Male,24.0,6,182705.05,1,1.0,1.0,63736.17,0
148337,148337,15694641,Chinweike,739,Germany,Male,30.0,2,113220.61,2,1.0,1.0,88750.84,0
162654,162654,15690017,Jennings,756,Germany,Male,42.0,0,132002.7,3,1.0,0.0,181757.19,1
164130,164130,15708868,K'ung,619,France,Male,23.0,2,0.0,2,0.0,1.0,144878.15,0
59498,59498,15689237,Ts'ai,611,France,Female,41.0,9,96679.77,1,0.0,1.0,108699.01,0
77885,77885,15593976,Nkemakonam,656,France,Female,28.0,2,0.0,2,1.0,0.0,148816.83,0
102471,102471,15582910,Onwuamaeze,753,France,Female,35.0,6,0.0,1,0.0,1.0,140800.66,0
162851,162851,15593956,Fitch,833,France,Male,37.0,3,0.0,2,1.0,0.0,64815.32,1
19279,19279,15720713,Chibueze,850,France,Female,29.0,10,0.0,3,1.0,1.0,199775.67,1
150653,150653,15794345,Onwuamaeze,659,France,Male,32.0,3,0.0,2,1.0,1.0,70563.9,0
61805,61805,15658532,Dyer,705,Spain,Male,33.0,1,0.0,2,1.0,0.0,116467.35,0
52772,52772,15695475,Hao,766,Germany,Male,26.0,10,99092.45,1,1.0,1.0,111149.98,0
74250,74250,15776427,Wang,705,France,Male,52.0,0,68927.13,1,1.0,0.0,28367.13,1
11645,11645,15732437,L?,482,France,Female,45.0,5,0.0,1,1.0,1.0,118862.08,1
111358,111358,15588580,P'eng,726,France,Male,36.0,3,0.0,2,1.0,1.0,66561.79,0
91760,91760,15605672,Yuan,594,France,Female,38.0,4,0.0,3,1.0,1.0,85522.84,0
38370,38370,15737071,Kuo,648,France,Female,29.0,8,0.0,2,1.0,0.0,93737.63,0
120787,120787,15793325,Nwabugwu,593,France,Male,54.0,1,0.0,1,1.0,0.0,131778.98,1
107178,107178,15737078,Mazzanti,548,Germany,Male,38.0,5,92711.66,1,1.0,0.0,95820.78,0
81737,81737,15706021,Martin,577,France,Male,35.0,7,106506.77,1,1.0,1.0,176943.59,0
33219,33219,15748327,Akhtar,545,France,Male,38.0,3,0.0,2,1.0,1.0,123961.89,1
94357,94357,15766172,Liao,657,France,Male,31.0,10,0.0,1,1.0,0.0,172363.55,0
90485,90485,15725141,Milanesi,544,France,Female,47.0,7,0.0,2,1.0,1.0,10899.63,0
87116,87116,15737051,Hs?,677,Spain,Female,41.0,8,0.0,2,1.0,0.0,92712.97,0
38607,38607,15701687,Campbell,616,Spain,Male,54.0,7,77526.66,3,1.0,0.0,57338.56,1
24404,24404,15710138,Nnanna,616,Spain,Male,38.0,4,0.0,2,1.0,1.0,156774.94,0
25124,25124,15654574,Trevisani,708,France,Male,43.0,6,113034.31,1,1.0,1.0,103799.77,0
41857,41857,15614827,Chin,608,France,Male,41.0,5,71460.67,1,1.0,1.0,72462.25,0
70072,70072,15759274,Micklem,447,France,Female,40.0,5,0.0,1,1.0,1.0,151815.76,0
18436,18436,15791944,Lucciano,711,France,Male,29.0,3,102985.01,1,1.0,0.0,131283.6,0
50357,50357,15694890,Hsing,731,France,Male,38.0,5,0.0,2,0.0,0.0,134889.95,0
47045,47045,15792934,Hao,605,France,Female,44.0,1,0.0,1,1.0,0.0,161579.85,1
7220,7220,15757837,Nnonso,782,France,Male,38.0,9,0.0,2,0.0,0.0,98820.09,0
1343,1343,15576676,Nnanna,567,Spain,Female,52.0,3,0.0,2,1.0,1.0,118313.38,1
59497,59497,15682268,Lo,685,France,Female,59.0,1,0.0,1,1.0,0.0,114448.13,1
106102,106102,15762216,Lucchese,679,Germany,Male,29.0,8,98495.04,1,1.0,0.0,112491.98,0
142483,142483,15803689,Begum,647,Germany,Female,51.0,1,119741.77,2,1.0,0.0,54954.51,0
1250,1250,15809838,Moore,697,France,Male,33.0,6,0.0,1,0.0,1.0,735.79,0
8912,8912,15583597,Ikedinachukwu,596,Spain,Male,47.0,1,106758.6,1,1.0,1.0,80591.18,0
104033,104033,15684849,Lucchesi,739,France,Male,25.0,8,164857.95,1,1.0,0.0,121871.02,0
17552,17552,15709913,Kao,745,France,Male,30.0,3,0.0,1,1.0,1.0,182612.88,0
14535,14535,15758537,Gorman,676,France,Male,37.0,10,0.0,2,0.0,0.0,68894.13,0
75711,75711,15696733,Ch'en,637,Spain,Male,42.0,1,132876.23,3,0.0,0.0,153400.24,1
146372,146372,15586039,Yobachukwu,703,Spain,Male,32.0,2,0.0,1,0.0,1.0,172363.41,1
102092,102092,15601184,Genovese,709,Spain,Female,44.0,4,118449.21,2,1.0,0.0,151401.33,1
63608,63608,15598894,Skelton,731,Spain,Female,57.0,7,111432.13,3,0.0,1.0,71571.09,1
40950,40950,15626491,Chigolum,707,Germany,Male,33.0,1,134463.55,1,1.0,1.0,117038.96,0
52828,52828,15644882,Zetticci,772,France,Male,34.0,0,112536.57,1,1.0,0.0,136909.88,0
158713,158713,15782210,Babbage,705,France,Female,31.0,0,0.0,1,0.0,0.0,146875.86,1
81524,81524,15682084,Graham,709,Germany,Male,41.0,9,138014.4,1,1.0,0.0,140298.24,0
95760,95760,15661708,T'ien,731,France,Female,52.0,7,0.0,2,1.0,1.0,160523.46,0
31453,31453,15764604,Yuryeva,624,France,Male,41.0,8,102994.04,1,1.0,0.0,152097.02,0
144144,144144,15607986,Ch'iu,714,Germany,Female,41.0,5,105222.86,1,0.0,0.0,111622.76,0
58222,58222,15732281,Maclean,573,France,Female,34.0,6,0.0,2,1.0,0.0,158468.75,0
157901,157901,15626806,Gadsden,592,France,Male,41.0,4,0.0,2,1.0,0.0,182838.56,0
120606,120606,15716357,Ch'eng,599,France,Male,41.0,4,145150.28,1,1.0,1.0,63687.06,0
161917,161917,15589294,P'eng,554,Spain,Male,39.0,8,0.0,2,0.0,1.0,150661.55,0
137015,137015,15582033,Onyemere,779,Spain,Male,36.0,2,0.0,2,0.0,0.0,129964.94,0
113702,113702,15647842,Chuang,571,Germany,Male,37.0,2,119787.76,1,1.0,0.0,67599.69,1
103339,103339,15694556,Hsiung,733,Germany,Male,50.0,8,137936.94,1,1.0,1.0,57553.02,1
62496,62496,15597948,Gadsdon,719,Spain,Female,48.0,4,0.0,1,1.0,0.0,112781.5,1
66519,66519,15804787,Ting,671,France,Male,36.0,4,0.0,2,1.0,0.0,51364.56,0
114961,114961,15610643,Robertson,695,France,Male,37.0,8,80953.84,1,1.0,1.0,186784.04,0
43144,43144,15801395,Ibezimako,599,France,Female,39.0,5,0.0,2,1.0,0.0,147545.65,0
4597,4597,15693864,Holbrook,548,Germany,Female,32.0,0,103846.65,1,1.0,0.0,20560.69,1
72237,72237,15773520,Nwankwo,627,Spain,Female,26.0,9,0.0,2,1.0,0.0,123475.88,0
64798,64798,15731511,Sanders,755,Germany,Female,60.0,5,138089.97,4,1.0,0.0,99819.47,1
13992,13992,15713655,Calabrese,720,France,Male,59.0,10,0.0,1,1.0,1.0,56229.72,1
82519,82519,15631872,Padovesi,663,France,Male,37.0,3,0.0,2,1.0,0.0,87060.77,0
65804,65804,15794493,T'ien,539,Spain,Male,40.0,7,0.0,2,1.0,0.0,172097.4,0
2614,2614,15728505,Ts'ao,543,France,Male,44.0,4,100486.18,1,0.0,1.0,62678.53,0
149251,149251,15762762,Hsueh,684,France,Female,31.0,5,0.0,2,1.0,0.0,163989.66,0
3035,3035,15734008,Bartlett,727,Germany,Female,59.0,5,152581.06,2,1.0,1.0,71830.1,0
151188,151188,15672374,Hsueh,662,France,Male,37.0,10,0.0,2,1.0,0.0,56794.91,0
31172,31172,15699523,Chan,618,Spain,Male,31.0,5,132615.73,2,1.0,1.0,58965.04,0
